,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
214,2016-09-13,0.017210962199999996,0.013924544700000001,0.004582628700000001,0.0253396407,-0.2756175866,0.05516988589999999,0.4525040751,0.09628176990000001,0.0061237935,0.0,0.0,0.0,0.04513414150000001,0.0,0.0,0.0914747625,0.1306291476,0.4029175887,0.0,0.0053623661,0.0,-0.009246204000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1021000827,0.0,0.027406270799999997,0.0,0.0,0.0177701451,0.0,-0.0151250528,0.21797155170000002,0.0611659653,0.0809749327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054074720699999995,0.0,0.0303520805,0.06656297130000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313453981,0.0,0.0,0.0,0.0,0.0,-0.10529009920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2016-09-14,-0.0036111971999999997,0.0372361089,-0.0060999024,0.2966437408,0.0,0.019406351999999998,-0.4572910384,-0.006707590400000001,0.40953052140000007,0.049190242,0.0,0.0,0.10641131919999999,0.08027806050000001,0.0,0.06235774129999999,0.0,-0.0080000214,-0.0636182736,0.0,0.0,0.0,0.0,0.052614591999999995,-0.0014730341999999999,0.0,0.0,0.296,0.0,0.10528313,0.0,0.0,0.0,0.12525062399999998,0.0,-0.0026878554,0.0,0.0,-0.0207141606,0.0,-0.1501080896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01554896279999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905710679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2016-09-15,0.12898223199999997,0.019053815999999998,0.0,0.0,0.0,0.10506186040000001,-0.016634319,0.0,0.0,0.0,-0.056089967799999994,0.03512101609999999,0.0236494394,0.0,0.0,0.0,-0.09121947509999999,0.0,0.0,0.054533883600000006,0.0,0.02822952,0.0,0.0,0.0,0.0,0.022231746,0.0207853938,-0.007549374300000001,0.0,0.24563707999999995,0.0,0.0,-0.33022807139999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097252646,0.0,0.0356304872,0.0,0.0191067268,0.020601378,0.0,-0.0039311506,0.0,0.0,0.0,0.076986252,0.0,0.20376580799999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0162788743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2016-09-16,0.09611052000000002,-0.009386574600000001,0.0,0.02828392,-0.014560805999999999,-0.0037271884000000003,-0.0121074057,0.0,-0.1082147846,0.0,-0.027399515200000002,-0.0111529119,0.0,-0.0017600726,0.0,-0.006724796,0.0,0.009987840000000001,0.1592544826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802680161,0.0,0.0,0.0,0.0,0.0,0.016046300000000003,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,0.0,0.0,0.18957176000000003,0.1371857517,0.0,0.0,-0.0034621197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024608735200000002,0.0,0.0,-0.033051632899999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2016-09-17,0.006326833499999999,0.0,0.006075321199999999,0.0,0.0021599863999999997,0.0,0.047937073600000005,0.0113019296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086079032,0.0,0.0044934331,0.0,0.0,0.0045346158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112630063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2016-09-18,0.04533186,0.02743494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22460774,0.0,0.0,0.0,0.0,0.0,0.0,0.021078980000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02154648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2016-09-19,-0.03851264000000001,0.0658010817,0.0,0.0,0.22458594360000003,0.0,0.086732376,-0.044936192,0.0,0.0,0.0,-0.0083808,0.08314975620000001,0.0412196784,0.0,0.0,-0.016474112,0.0,0.0,0.0,0.0,0.0,-0.0053450239999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12051318509999999,0.0,0.024802904699999996,0.0,0.0,0.0,0.0,0.0,0.26387764199999997,0.0,0.0,-0.008304896,0.0,0.0,0.0,-0.006046592,0.0,0.0,0.0,0.0,0.0,0.0242433702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06987958920000001,0.021494913299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15690692520000002,0.1043439084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21876447059999998,0.0,0.09699514459999999,0.0,0.0,0.0,0.0,0.1706796846,0.0,0.0,0.11844657759999999,0.0,0.09430012980000001,0.0689523164,0.0,0.1030108428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2016-09-21,0.0,0.0,0.0,0.0,-0.016401493200000006,0.0,0.0,0.0,-0.49419850680000005,0.0,0.44311155139999997,0.0,0.0,0.0,0.0,0.0,0.08845234160000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040336106999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2016-09-22,0.0070504724,0.0,0.0,0.0,0.0,0.2088735543,0.11369863529999999,0.0,0.060362549999999994,0.0,0.0,0.0,0.0,0.0191797328,0.0,0.0,0.0,0.0,0.054764579199999996,0.0,0.0,0.0,0.0744229584,0.0,0.0,0.0,0.02672579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06727522679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090272644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067737996,0.0,0.008536680400000001,0.0,0.0,0.0,0.0,0.01524456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2016-09-23,0.0091833759,0.0,0.0,0.0,0.10926386730000001,0.0,0.017174466,-0.019444191,-0.0333625058,0.0,0.0238610154,0.0,0.0,-0.0396529835,0.0,0.0,0.0,0.1687496,0.0,0.0,0.09693112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020795776,0.0,0.0,0.0,0.018760800299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015632073,0.0,0.0,0.0,0.0,-0.0102403197,0.0,0.0,0.0,0.0,0.0,0.0,0.12067241640000001,0.0,0.009523208,0.0,0.0276006513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013651156499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2016-09-25,0.0,0.0,0.0,0.0701661184,0.0,0.0,0.0,0.0,0.0,0.073267838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268802044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407362908,0.0,0.0,0.0,0.0,0.0171289104,0.0,0.0,0.0,0.0,0.0,0.044220638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2016-09-26,0.050484143999999995,0.0,0.0,0.0,0.1337015505,0.0,0.5234646855,0.07684962000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1120726504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420424748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865850028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2016-09-28,0.0,0.0,0.0795334664,0.15271028250000002,0.0,0.1739757053,0.0,0.0,0.0,0.0,-0.0912420148,0.0,0.0,0.04196682350000001,0.0,0.0,0.0,0.0702551008,0.5246727547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0525436112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1297197356,0.0,-0.038808974399999994,0.0,0.05262724530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246793108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06524090119999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0421673904,-0.0143980616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588591988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033566173799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048861995,0.0,0.0,0.0,0.0,0.0,0.0,0.248638005,0.0,0.0,0.0,0.0,-0.0183542878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10660110429999999,0.0,0.0,0.0,0.0,0.371792304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18442926189999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2016-10-01,0.0,0.0,0.0,-0.23672859210000002,0.0,0.0,0.0,0.0,0.0,-0.010072621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25876501299999993,0.0,0.0,0.0,0.0,-0.15337762440000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.2410275904,-0.05943498699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015832995599999997,-0.15219378349999999,-0.0512671112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2016-10-03,-0.1202229604,0.0,0.0,-0.005167234999999992,0.0,-0.0036567544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027251424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21794361599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008371842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2016-10-04,0.028595690500000014,0.0,0.0,-0.0047336484,0.0,-0.0060157551999999994,0.2443339716,-0.031247091199999997,0.0077663396,0.0,0.0,0.019735283899999997,-0.0224797976,-0.0935800346,0.0,0.0,0.0,0.0,-0.004270882199999999,0.050148104,0.0,0.0,0.0,0.0,0.003650916,0.0,-0.0179874942,0.0,0.0,-0.0802202024,0.0,0.0,0.0,0.0,0.07291570680000001,0.0,-0.0383661525,0.0,0.0,0.0,0.1808418924,0.0,0.0,0.0,0.0,-0.007886846500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6094035191,0.0,0.0,0.0,0.0,0.0,0.13973208699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463621749,0.0,0.0,0.0,0.0266964809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500057381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2016-10-06,0.07726842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06664176840000001,0.0,0.0,0.0,0.0,0.0,0.0698183736,0.0,0.042785275500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20950979399999997,0.0,0.088248528,0.0,0.0,0.05042580000000001,0.0,0.252687312,0.0,0.0,0.0,0.0705098016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830042564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2016-10-07,0.0,0.0,0.085936917,0.0,0.0,0.0,0.10962704940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00569792,0.0,0.0,0.0,0.0,0.0,0.0,0.1014957471,0.0,0.0,0.0,0.0,0.251445456,0.1306313745,0.0,0.008609792000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250624000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012812928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007873024000000001,0.0,0.0,0.0,0.008263424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2016-10-09,0.04123756680000001,0.039037509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073136454,0.0,0.0,0.0,0.0,0.0302857716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139924122,0.0,0.0,0.0262273422,0.0,0.0233450268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29131619160000005,0.0,0.0,0.0,0.0,0.018821725799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2016-10-10,-0.1029046128,-0.0316239443,0.0,-0.1974791819,-0.1279168462,-0.4124691464,0.0,0.03879425,-0.0907388196,0.0,0.0,0.0,-0.6945736655000001,-0.1217399612,0.0,0.0,0.03185225,-0.07452961229999999,0.0,-0.033233178,0.0,-0.0334666367,0.0,0.0,-0.072856927,0.0,-0.028025797999999998,0.0,0.148175,0.0,-0.6630153277,0.0,0.0,0.0,0.0,0.019755,-0.4907989523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114235,-0.3420395121,-0.1206258482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20950104770000003,0.0,0.0,0.0,0.0,-0.0339768928,0.0,0.0,0.0,0.0,-0.22152653320000001,-0.0300567982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2016-10-11,0.0512839887,0.0,0.0,-0.0180872709,0.0,0.2481617075,0.03440075,0.03533875,-0.0670972336,-0.024521571899999997,0.0,0.13534814159999997,-0.0623372496,0.0,0.0,-0.11870975279999998,0.0,0.0,0.0,0.058661498699999995,-0.3116315356,-0.0963587116,-0.1342711043,0.0,-0.06111300099999999,0.0,0.0,0.0,0.0875450045,-0.0797302659,0.0,-0.035827187399999995,-0.041377552,0.0,0.0,-0.032242993899999996,-0.05321829469999999,0.0,-0.19856807119999997,0.0381789002,0.0,0.0,0.0,0.0,-0.024290350599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05989053029999999,-0.05439619059999999,0.0,0.0,0.0,0.0,0.0,-0.46558699899999995,0.0,0.0,-0.0348381046,0.0,0.0,0.0,0.0,-0.020072010299999995,0.0,0.0,0.0,0.0,0.0,0.008605379299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2016-10-12,-0.13770513929999997,0.0,0.0,-0.0080711508,0.6841790160000001,0.034046512,-0.024956626099999997,0.072728976,0.164285456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035150510999999995,0.0,0.0,0.029048255999999998,0.0,0.0,0.0,0.0,0.0,0.13350251970000002,0.0,0.0,0.0,0.054154333199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18024938079999997,0.0,0.0,-0.022857726599999996,0.0,0.0,0.0,-0.029180760099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04684996499999999,0.0,0.0,0.0,0.36737487280000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2016-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
