docname,topic,proportion
apple_articles.csv:6343,013,0.126045
apple_articles.csv:6343,001,0.069791
apple_articles.csv:6378,044,0.292744
apple_articles.csv:6378,048,0.256049
apple_articles.csv:6378,046,0.196582
apple_articles.csv:6378,002,0.136688
apple_articles.csv:6378,067,0.117937
apple_articles.csv:6413,007,0.748745
apple_articles.csv:6413,004,0.111281
apple_articles.csv:6413,032,0.073451
apple_articles.csv:6413,040,0.066523
apple_articles.csv:6448,004,0.274046
apple_articles.csv:6448,065,0.198483
apple_articles.csv:6448,000,0.170228
apple_articles.csv:6448,014,0.153422
apple_articles.csv:6448,043,0.091132
apple_articles.csv:6448,042,0.063836
apple_articles.csv:6448,001,0.048854
apple_articles.csv:6483,002,0.751229
apple_articles.csv:6483,028,0.248771
apple_articles.csv:6518,002,0.442407
apple_articles.csv:6518,003,0.343463
apple_articles.csv:6518,007,0.21413
apple_articles.csv:6553,002,0.285533
apple_articles.csv:6553,012,0.247183
apple_articles.csv:6553,006,0.194689
apple_articles.csv:6553,020,0.113234
apple_articles.csv:6553,046,0.09078
apple_articles.csv:6553,007,0.068581
apple_articles.csv:6588,008,0.262087
apple_articles.csv:6588,044,0.212862
apple_articles.csv:6588,017,0.152056
apple_articles.csv:6588,002,0.112733
apple_articles.csv:6588,020,0.103748
apple_articles.csv:6588,025,0.091069
apple_articles.csv:6588,015,0.065444
apple_articles.csv:6623,006,0.289502
apple_articles.csv:6623,008,0.243219
apple_articles.csv:6623,009,0.170282
apple_articles.csv:6623,002,0.108035
apple_articles.csv:6623,072,0.078987
apple_articles.csv:6623,044,0.059385
apple_articles.csv:6623,052,0.05059
apple_articles.csv:6658,024,0.49714
apple_articles.csv:6658,007,0.224058
apple_articles.csv:6658,030,0.101798
apple_articles.csv:6658,022,0.100059
apple_articles.csv:6658,046,0.076945
apple_articles.csv:6693,028,0.302462
apple_articles.csv:6693,016,0.248237
apple_articles.csv:6693,049,0.158116
apple_articles.csv:6693,008,0.149257
apple_articles.csv:6693,011,0.081753
apple_articles.csv:6693,001,0.033027
apple_articles.csv:6693,002,0.027148
apple_articles.csv:6728,061,0.766764
apple_articles.csv:6728,024,0.082586
apple_articles.csv:6728,019,0.065341
apple_articles.csv:6728,001,0.042655
apple_articles.csv:6728,003,0.042653
apple_articles.csv:6763,037,0.693403
apple_articles.csv:6763,029,0.156924
apple_articles.csv:6763,011,0.123457
apple_articles.csv:6763,054,0.026216
apple_articles.csv:6798,033,0.206256
apple_articles.csv:6798,005,0.167562
apple_articles.csv:6798,052,0.157725
apple_articles.csv:6798,024,0.120969
apple_articles.csv:6798,044,0.12055
apple_articles.csv:6798,012,0.107102
apple_articles.csv:6798,072,0.089695
apple_articles.csv:6798,026,0.022251
apple_articles.csv:6798,000,0.007891
apple_articles.csv:6833,044,0.483521
apple_articles.csv:6833,006,0.38293
apple_articles.csv:6833,007,0.077909
apple_articles.csv:6833,013,0.05564
apple_articles.csv:6868,004,0.722002
apple_articles.csv:6868,007,0.066378
apple_articles.csv:6868,008,0.064118
apple_articles.csv:6868,000,0.05931
apple_articles.csv:6868,020,0.048094
apple_articles.csv:6868,029,0.040098
apple_articles.csv:6903,029,0.379952
apple_articles.csv:6903,043,0.30948
apple_articles.csv:6903,065,0.210156
apple_articles.csv:6903,030,0.100412
apple_articles.csv:6938,039,0.708038
apple_articles.csv:6938,016,0.062666
apple_articles.csv:6938,032,0.061472
apple_articles.csv:6938,023,0.060644
apple_articles.csv:6938,008,0.049744
apple_articles.csv:6938,001,0.034448
apple_articles.csv:6938,030,0.022988
apple_articles.csv:6973,005,0.336795
apple_articles.csv:6973,019,0.252584
apple_articles.csv:6973,033,0.160933
apple_articles.csv:6973,002,0.131127
apple_articles.csv:6973,047,0.118561
apple_articles.csv:7008,035,0.724074
apple_articles.csv:7008,036,0.157509
apple_articles.csv:7008,016,0.118418
apple_articles.csv:7043,032,0.329647
apple_articles.csv:7043,039,0.183592
apple_articles.csv:7043,005,0.169693
apple_articles.csv:7043,034,0.144111
apple_articles.csv:7043,040,0.100963
apple_articles.csv:7043,044,0.071994
apple_articles.csv:7078,030,0.651203
apple_articles.csv:7078,029,0.20954
apple_articles.csv:7078,014,0.09539
apple_articles.csv:7078,022,0.043867
apple_articles.csv:7113,008,0.602879
apple_articles.csv:7113,007,0.189019
apple_articles.csv:7113,052,0.10162
apple_articles.csv:7113,001,0.055059
apple_articles.csv:7113,013,0.040309
apple_articles.csv:7113,059,0.011113
apple_articles.csv:7148,008,0.895854
apple_articles.csv:7148,013,0.061901
apple_articles.csv:7148,000,0.042244
apple_articles.csv:7183,016,0.333012
apple_articles.csv:7183,007,0.231136
apple_articles.csv:7183,034,0.228499
apple_articles.csv:7183,032,0.207353
apple_articles.csv:7218,008,0.728448
apple_articles.csv:7218,018,0.087391
apple_articles.csv:7218,002,0.066474
apple_articles.csv:7218,039,0.061306
apple_articles.csv:7218,046,0.056382
apple_articles.csv:7253,015,0.414905
apple_articles.csv:7253,008,0.374885
apple_articles.csv:7253,011,0.21021
apple_articles.csv:7288,012,0.54197
apple_articles.csv:7288,008,0.324456
apple_articles.csv:7288,044,0.133573
apple_articles.csv:7323,020,0.580564
apple_articles.csv:7323,006,0.159087
apple_articles.csv:7323,001,0.107529
apple_articles.csv:7323,002,0.096578
apple_articles.csv:7323,025,0.056242
apple_articles.csv:7358,055,0.700184
apple_articles.csv:7358,001,0.089937
apple_articles.csv:7358,048,0.058723
apple_articles.csv:7358,005,0.049772
apple_articles.csv:7358,041,0.045462
apple_articles.csv:7358,002,0.041507
apple_articles.csv:7358,000,0.014416
apple_articles.csv:7393,000,0.248307
apple_articles.csv:7393,024,0.157862
apple_articles.csv:7393,019,0.156181
apple_articles.csv:7393,023,0.096398
apple_articles.csv:7393,020,0.087618
apple_articles.csv:7393,057,0.076779
apple_articles.csv:7393,012,0.074745
apple_articles.csv:7393,007,0.054842
apple_articles.csv:7393,005,0.034334
apple_articles.csv:7393,056,0.012932
apple_articles.csv:7428,021,0.360601
apple_articles.csv:7428,030,0.357068
apple_articles.csv:7428,002,0.115428
apple_articles.csv:7428,053,0.048562
apple_articles.csv:7428,050,0.046785
apple_articles.csv:7428,005,0.035901
apple_articles.csv:7428,001,0.035656
apple_articles.csv:7463,060,0.663215
apple_articles.csv:7463,006,0.22379
apple_articles.csv:7463,005,0.061876
apple_articles.csv:7463,012,0.051119
apple_articles.csv:7498,014,0.415142
apple_articles.csv:7498,037,0.209165
apple_articles.csv:7498,026,0.205274
apple_articles.csv:7498,063,0.097973
apple_articles.csv:7498,043,0.05009
apple_articles.csv:7498,061,0.022356
apple_articles.csv:7533,008,0.378998
apple_articles.csv:7533,007,0.37317
apple_articles.csv:7533,013,0.153834
apple_articles.csv:7533,028,0.093998
apple_articles.csv:7568,004,0.527351
apple_articles.csv:7568,033,0.3024
apple_articles.csv:7568,008,0.077994
apple_articles.csv:7568,000,0.043487
apple_articles.csv:7568,001,0.041085
apple_articles.csv:7568,007,0.007683
apple_articles.csv:7603,007,0.705565
apple_articles.csv:7603,006,0.263821
apple_articles.csv:7603,037,0.030614
apple_articles.csv:7638,006,0.451794
apple_articles.csv:7638,002,0.417052
apple_articles.csv:7638,020,0.086618
apple_articles.csv:7638,038,0.032541
apple_articles.csv:7638,037,0.011994
apple_articles.csv:7673,002,0.425145
apple_articles.csv:7673,061,0.172845
apple_articles.csv:7673,039,0.141579
apple_articles.csv:7673,052,0.105604
apple_articles.csv:7673,053,0.077146
apple_articles.csv:7673,013,0.04642
apple_articles.csv:7673,047,0.031261
apple_articles.csv:7708,039,0.670725
apple_articles.csv:7708,001,0.076377
apple_articles.csv:7708,000,0.067469
apple_articles.csv:7708,034,0.055435
apple_articles.csv:7708,030,0.037829
apple_articles.csv:7708,008,0.037481
apple_articles.csv:7708,013,0.033119
apple_articles.csv:7708,005,0.021564
apple_articles.csv:7743,056,0.693805
apple_articles.csv:7743,002,0.2131
apple_articles.csv:7743,008,0.093095
apple_articles.csv:7778,050,0.637683
apple_articles.csv:7778,028,0.226386
apple_articles.csv:7778,006,0.135931
apple_articles.csv:7813,003,0.304135
apple_articles.csv:7813,041,0.218698
apple_articles.csv:7813,050,0.186481
apple_articles.csv:7813,008,0.123968
apple_articles.csv:7813,048,0.060421
apple_articles.csv:7813,001,0.053665
apple_articles.csv:7813,033,0.036791
apple_articles.csv:7813,002,0.015841
apple_articles.csv:7848,008,0.786978
apple_articles.csv:7848,004,0.116303
apple_articles.csv:7848,010,0.096719
apple_articles.csv:7883,005,0.528043
apple_articles.csv:7883,003,0.200522
apple_articles.csv:7883,053,0.123245
apple_articles.csv:7883,011,0.073147
apple_articles.csv:7883,039,0.045598
apple_articles.csv:7883,021,0.029445
apple_articles.csv:7918,060,1.0
apple_articles.csv:7953,021,0.430639
apple_articles.csv:7953,030,0.278535
apple_articles.csv:7953,000,0.197196
apple_articles.csv:7953,069,0.056118
apple_articles.csv:7953,011,0.037512
apple_articles.csv:7988,033,0.419052
apple_articles.csv:7988,073,0.187671
apple_articles.csv:7988,009,0.177133
apple_articles.csv:7988,003,0.11139
apple_articles.csv:7988,005,0.104755
apple_articles.csv:8023,002,0.29331
apple_articles.csv:8023,005,0.288109
apple_articles.csv:8023,073,0.206933
apple_articles.csv:8023,033,0.135561
apple_articles.csv:8023,004,0.076088
apple_articles.csv:8058,021,0.51381
apple_articles.csv:8058,004,0.165944
apple_articles.csv:8058,073,0.103109
apple_articles.csv:8058,030,0.082575
apple_articles.csv:8058,005,0.06993
apple_articles.csv:8058,001,0.064632
apple_articles.csv:8093,003,0.552129
apple_articles.csv:8093,004,0.227878
apple_articles.csv:8093,073,0.132354
apple_articles.csv:8093,021,0.087639
apple_articles.csv:8128,003,0.738119
apple_articles.csv:8128,073,0.141406
apple_articles.csv:8128,054,0.120474
apple_articles.csv:8163,060,1.0
apple_articles.csv:8198,021,0.685309
apple_articles.csv:8198,005,0.214966
apple_articles.csv:8198,004,0.05558
apple_articles.csv:8198,000,0.022275
apple_articles.csv:8198,055,0.02187
apple_articles.csv:8233,036,0.18631
apple_articles.csv:8233,039,0.13957
apple_articles.csv:8233,018,0.107069
apple_articles.csv:8233,035,0.081255
apple_articles.csv:8233,065,0.079342
apple_articles.csv:8233,005,0.073532
apple_articles.csv:8233,016,0.068159
apple_articles.csv:8233,072,0.061785
apple_articles.csv:8233,057,0.050281
apple_articles.csv:8233,040,0.038091
apple_articles.csv:8268,051,0.694262
apple_articles.csv:8268,064,0.305738
apple_articles.csv:8303,018,0.304962
apple_articles.csv:8303,038,0.256198
apple_articles.csv:8303,016,0.228171
apple_articles.csv:8303,052,0.086812
apple_articles.csv:8303,002,0.069427
apple_articles.csv:8303,056,0.05443
apple_articles.csv:8338,049,0.866331
apple_articles.csv:8338,021,0.133669
apple_articles.csv:8373,033,0.664809
apple_articles.csv:8373,008,0.22198
apple_articles.csv:8373,011,0.113212
apple_articles.csv:8408,005,0.493984
apple_articles.csv:8408,021,0.214758
apple_articles.csv:8408,046,0.175977
apple_articles.csv:8408,003,0.072008
apple_articles.csv:8408,031,0.043273
apple_articles.csv:8443,061,0.594696
apple_articles.csv:8443,019,0.156255
apple_articles.csv:8443,000,0.092369
apple_articles.csv:8443,013,0.043535
apple_articles.csv:8443,024,0.042411
apple_articles.csv:8443,002,0.039124
apple_articles.csv:8443,010,0.03161
apple_articles.csv:8478,012,0.642257
apple_articles.csv:8478,018,0.203132
apple_articles.csv:8478,052,0.154611
apple_articles.csv:8513,005,0.160673
apple_articles.csv:8513,015,0.155492
apple_articles.csv:8513,001,0.130566
apple_articles.csv:8513,033,0.115164
apple_articles.csv:8513,013,0.075201
apple_articles.csv:8513,004,0.06892
apple_articles.csv:8513,003,0.06739
apple_articles.csv:8513,008,0.058122
apple_articles.csv:8513,055,0.05012
apple_articles.csv:8513,019,0.046409
apple_articles.csv:8548,006,0.485419
apple_articles.csv:8548,004,0.258731
apple_articles.csv:8548,033,0.110585
apple_articles.csv:8548,037,0.073322
apple_articles.csv:8548,054,0.054459
apple_articles.csv:8548,005,0.017484
apple_articles.csv:8583,017,0.667903
apple_articles.csv:8583,009,0.133114
apple_articles.csv:8583,019,0.111777
apple_articles.csv:8583,002,0.087206
apple_articles.csv:8618,017,0.676725
apple_articles.csv:8618,006,0.112261
apple_articles.csv:8618,015,0.108425
apple_articles.csv:8618,062,0.056084
apple_articles.csv:8618,031,0.038772
apple_articles.csv:8618,002,0.007733
apple_articles.csv:8653,053,0.681948
apple_articles.csv:8653,005,0.170779
apple_articles.csv:8653,003,0.053718
apple_articles.csv:8653,022,0.05107
apple_articles.csv:8653,000,0.042484
apple_articles.csv:8688,015,0.787951
apple_articles.csv:8688,014,0.212049
apple_articles.csv:8723,028,0.384931
apple_articles.csv:8723,007,0.378342
apple_articles.csv:8723,033,0.139869
apple_articles.csv:8723,059,0.054665
apple_articles.csv:8723,002,0.042193
apple_articles.csv:8758,039,0.908902
apple_articles.csv:8758,005,0.054134
apple_articles.csv:8758,034,0.036964
apple_articles.csv:8793,002,0.277746
apple_articles.csv:8793,008,0.215743
apple_articles.csv:8793,006,0.183642
apple_articles.csv:8793,038,0.092427
apple_articles.csv:8793,004,0.065032
apple_articles.csv:8793,020,0.064697
apple_articles.csv:8793,059,0.054089
apple_articles.csv:8793,035,0.046624
apple_articles.csv:8828,055,0.869462
apple_articles.csv:8828,006,0.046559
apple_articles.csv:8828,001,0.037425
apple_articles.csv:8828,003,0.034545
apple_articles.csv:8828,002,0.012009
apple_articles.csv:8863,000,0.350105
apple_articles.csv:8863,028,0.216878
apple_articles.csv:8863,035,0.116308
apple_articles.csv:8863,044,0.09367
apple_articles.csv:8863,046,0.062597
apple_articles.csv:8863,062,0.060413
apple_articles.csv:8863,006,0.050212
apple_articles.csv:8863,008,0.049817
apple_articles.csv:8898,047,0.21035
apple_articles.csv:8898,024,0.144503
apple_articles.csv:8898,019,0.13846
apple_articles.csv:8898,005,0.131709
apple_articles.csv:8898,000,0.115074
apple_articles.csv:8898,006,0.073275
apple_articles.csv:8898,031,0.069783
apple_articles.csv:8898,009,0.038443
apple_articles.csv:8898,046,0.027561
apple_articles.csv:8898,056,0.02212
apple_articles.csv:8933,017,0.436986
apple_articles.csv:8933,038,0.200809
apple_articles.csv:8933,002,0.180149
apple_articles.csv:8933,020,0.058881
apple_articles.csv:8933,010,0.058433
apple_articles.csv:8933,006,0.03266
apple_articles.csv:8933,031,0.032083
apple_articles.csv:8968,062,0.822738
apple_articles.csv:8968,029,0.111186
apple_articles.csv:8968,036,0.063579
apple_articles.csv:8968,002,0.002496
apple_articles.csv:9003,004,0.682314
apple_articles.csv:9003,003,0.166448
apple_articles.csv:9003,000,0.047862
apple_articles.csv:9003,005,0.044011
apple_articles.csv:9003,032,0.037274
apple_articles.csv:9003,001,0.022091
apple_articles.csv:9038,004,0.762075
apple_articles.csv:9038,032,0.237925
apple_articles.csv:9073,049,0.959784
apple_articles.csv:9073,015,0.040216
apple_articles.csv:9108,060,0.699074
apple_articles.csv:9108,006,0.300926
apple_articles.csv:9143,048,1.0
apple_articles.csv:9178,006,0.67441
apple_articles.csv:9178,004,0.124636
apple_articles.csv:9178,033,0.090551
apple_articles.csv:9178,002,0.038989
apple_articles.csv:9178,043,0.020041
apple_articles.csv:9178,051,0.018404
apple_articles.csv:9178,060,0.017731
apple_articles.csv:9178,008,0.015238
apple_articles.csv:9213,009,0.401812
apple_articles.csv:9213,037,0.27631
apple_articles.csv:9213,054,0.172814
apple_articles.csv:9213,029,0.149064
apple_articles.csv:9248,063,1.0
apple_articles.csv:9283,034,0.44213
apple_articles.csv:9283,005,0.288177
apple_articles.csv:9283,059,0.067253
apple_articles.csv:9283,023,0.060031
apple_articles.csv:9283,036,0.048167
apple_articles.csv:9283,048,0.047594
apple_articles.csv:9283,008,0.026927
apple_articles.csv:9283,065,0.01972
apple_articles.csv:9318,042,0.630974
apple_articles.csv:9318,006,0.185987
apple_articles.csv:9318,023,0.086231
apple_articles.csv:9318,010,0.056195
apple_articles.csv:9318,005,0.040613
apple_articles.csv:9353,003,0.216008
apple_articles.csv:9353,001,0.200524
apple_articles.csv:9353,011,0.191028
apple_articles.csv:9353,008,0.115788
apple_articles.csv:9353,023,0.114389
apple_articles.csv:9353,055,0.08338
apple_articles.csv:9353,004,0.043326
apple_articles.csv:9353,017,0.035558
apple_articles.csv:9388,066,0.874943
apple_articles.csv:9388,023,0.063367
apple_articles.csv:9388,003,0.061689
apple_articles.csv:9423,043,0.621697
apple_articles.csv:9423,034,0.156009
apple_articles.csv:9423,057,0.11958
apple_articles.csv:9423,036,0.102715
apple_articles.csv:9458,034,0.635231
apple_articles.csv:9458,035,0.138493
apple_articles.csv:9458,001,0.101467
apple_articles.csv:9458,005,0.091291
apple_articles.csv:9458,032,0.033518
apple_articles.csv:9493,002,0.534417
apple_articles.csv:9493,020,0.368171
apple_articles.csv:9493,008,0.050492
apple_articles.csv:9493,038,0.04692
apple_articles.csv:9528,051,0.73279
apple_articles.csv:9528,001,0.079758
apple_articles.csv:9528,000,0.075096
apple_articles.csv:9528,009,0.058076
apple_articles.csv:9528,024,0.036444
apple_articles.csv:9528,005,0.017836
apple_articles.csv:9563,003,0.377494
apple_articles.csv:9563,000,0.285356
apple_articles.csv:9563,023,0.186484
apple_articles.csv:9563,031,0.150666
apple_articles.csv:9598,048,0.556881
apple_articles.csv:9598,023,0.214996
apple_articles.csv:9598,035,0.123358
apple_articles.csv:9598,043,0.104765
apple_articles.csv:9633,039,0.879603
apple_articles.csv:9633,005,0.072349
apple_articles.csv:9633,032,0.048048
apple_articles.csv:9668,051,0.81098
apple_articles.csv:9668,003,0.18902
apple_articles.csv:9703,003,0.364721
apple_articles.csv:9703,039,0.194905
apple_articles.csv:9703,001,0.107572
apple_articles.csv:9703,065,0.097822
apple_articles.csv:9703,005,0.074594
apple_articles.csv:9703,004,0.073456
apple_articles.csv:9703,010,0.038355
apple_articles.csv:9703,047,0.033167
apple_articles.csv:9703,002,0.015408
apple_articles.csv:9738,006,0.399726
apple_articles.csv:9738,060,0.258386
apple_articles.csv:9738,008,0.198035
apple_articles.csv:9738,002,0.088759
apple_articles.csv:9738,017,0.055093
apple_articles.csv:9773,033,0.486352
apple_articles.csv:9773,067,0.183387
apple_articles.csv:9773,014,0.130797
apple_articles.csv:9773,012,0.103824
apple_articles.csv:9773,018,0.095639
apple_articles.csv:9808,034,0.98254
apple_articles.csv:9808,026,0.01746
apple_articles.csv:9843,023,0.36046
apple_articles.csv:9843,006,0.318125
apple_articles.csv:9843,051,0.197648
apple_articles.csv:9843,007,0.123767
apple_articles.csv:9878,052,0.478636
apple_articles.csv:9878,058,0.209519
apple_articles.csv:9878,020,0.137691
apple_articles.csv:9878,003,0.100071
apple_articles.csv:9878,017,0.074083
apple_articles.csv:9913,072,0.356914
apple_articles.csv:9913,000,0.207365
apple_articles.csv:9913,066,0.154063
apple_articles.csv:9913,010,0.099823
apple_articles.csv:9913,033,0.081246
apple_articles.csv:9913,024,0.064485
apple_articles.csv:9913,061,0.036104
apple_articles.csv:9948,035,0.281776
apple_articles.csv:9948,044,0.174139
apple_articles.csv:9948,019,0.151167
apple_articles.csv:9948,053,0.116707
apple_articles.csv:9948,001,0.111258
apple_articles.csv:9948,031,0.070263
apple_articles.csv:9948,037,0.033317
apple_articles.csv:9948,039,0.032581
apple_articles.csv:9948,072,0.028791
apple_articles.csv:9983,039,1.0
apple_articles.csv:10018,036,0.31243
apple_articles.csv:10018,000,0.1602
apple_articles.csv:10018,019,0.15359
apple_articles.csv:10018,058,0.139524
apple_articles.csv:10018,059,0.074769
apple_articles.csv:10018,044,0.071912
apple_articles.csv:10018,007,0.052415
apple_articles.csv:10018,026,0.035159
apple_articles.csv:10053,002,0.205113
apple_articles.csv:10053,018,0.129014
apple_articles.csv:10053,038,0.12063
apple_articles.csv:10053,031,0.119615
apple_articles.csv:10053,078,0.110851
apple_articles.csv:10053,005,0.066979
apple_articles.csv:10053,039,0.063386
apple_articles.csv:10053,033,0.059318
apple_articles.csv:10053,070,0.048616
apple_articles.csv:10053,032,0.038283
apple_articles.csv:10088,066,0.564077
apple_articles.csv:10088,003,0.103832
apple_articles.csv:10088,005,0.098798
apple_articles.csv:10088,001,0.076669
apple_articles.csv:10088,000,0.049723
apple_articles.csv:10088,041,0.03572
apple_articles.csv:10088,033,0.031111
apple_articles.csv:10088,050,0.020474
apple_articles.csv:10088,008,0.019597
apple_articles.csv:10123,047,0.371232
apple_articles.csv:10123,000,0.24271
apple_articles.csv:10123,045,0.131995
apple_articles.csv:10123,033,0.10972
apple_articles.csv:10123,007,0.075918
apple_articles.csv:10123,004,0.050167
apple_articles.csv:10123,001,0.018257
apple_articles.csv:10158,007,0.57035
apple_articles.csv:10158,023,0.282744
apple_articles.csv:10158,000,0.09406
apple_articles.csv:10158,059,0.052846
apple_articles.csv:10193,005,0.331606
apple_articles.csv:10193,003,0.18239
apple_articles.csv:10193,012,0.152089
apple_articles.csv:10193,030,0.131441
apple_articles.csv:10193,054,0.096079
apple_articles.csv:10193,050,0.070804
apple_articles.csv:10193,033,0.03559
apple_articles.csv:10228,004,0.423979
apple_articles.csv:10228,021,0.310847
apple_articles.csv:10228,013,0.265174
apple_articles.csv:10263,039,0.320319
apple_articles.csv:10263,023,0.302567
apple_articles.csv:10263,012,0.144389
apple_articles.csv:10263,021,0.109655
apple_articles.csv:10263,047,0.074574
apple_articles.csv:10263,003,0.048497
apple_articles.csv:10298,023,0.280404
apple_articles.csv:10298,016,0.199814
apple_articles.csv:10298,007,0.180011
apple_articles.csv:10298,010,0.142576
apple_articles.csv:10298,047,0.088397
apple_articles.csv:10298,018,0.079305
apple_articles.csv:10298,002,0.029492
apple_articles.csv:10333,012,0.433579
apple_articles.csv:10333,039,0.224691
apple_articles.csv:10333,021,0.175239
apple_articles.csv:10333,005,0.107224
apple_articles.csv:10333,062,0.059267
apple_articles.csv:10368,047,0.636275
apple_articles.csv:10368,004,0.292715
apple_articles.csv:10368,000,0.07101
apple_articles.csv:10403,047,0.412538
apple_articles.csv:10403,039,0.362195
apple_articles.csv:10403,011,0.225268
apple_articles.csv:10438,012,0.748118
apple_articles.csv:10438,046,0.09791
apple_articles.csv:10438,047,0.086442
apple_articles.csv:10438,004,0.041793
apple_articles.csv:10438,003,0.025738
apple_articles.csv:10473,036,0.626118
apple_articles.csv:10473,035,0.114993
apple_articles.csv:10473,018,0.072822
apple_articles.csv:10473,063,0.072164
apple_articles.csv:10473,067,0.032098
apple_articles.csv:10473,002,0.031089
apple_articles.csv:10473,032,0.030628
apple_articles.csv:10473,048,0.013588
apple_articles.csv:10473,026,0.006499
apple_articles.csv:7,008,0.340687
apple_articles.csv:7,004,0.306272
apple_articles.csv:7,033,0.153666
apple_articles.csv:7,010,0.088416
apple_articles.csv:7,001,0.066268
apple_articles.csv:7,023,0.044692
apple_articles.csv:42,003,0.556465
apple_articles.csv:42,012,0.275277
apple_articles.csv:42,005,0.153101
apple_articles.csv:42,050,0.015158
apple_articles.csv:77,062,1.0
apple_articles.csv:112,006,0.608368
apple_articles.csv:112,007,0.190981
apple_articles.csv:112,008,0.062309
apple_articles.csv:112,002,0.060481
apple_articles.csv:112,011,0.058687
apple_articles.csv:112,057,0.016323
apple_articles.csv:112,000,0.002852
apple_articles.csv:147,027,0.6521
apple_articles.csv:147,000,0.288422
apple_articles.csv:147,024,0.059478
apple_articles.csv:182,018,0.754805
apple_articles.csv:182,035,0.245195
apple_articles.csv:217,003,0.363738
apple_articles.csv:217,005,0.224283
apple_articles.csv:217,020,0.110133
apple_articles.csv:217,000,0.109726
apple_articles.csv:217,012,0.040891
apple_articles.csv:217,055,0.036862
apple_articles.csv:217,023,0.034428
apple_articles.csv:217,019,0.026773
apple_articles.csv:217,030,0.026703
apple_articles.csv:217,062,0.026463
apple_articles.csv:252,011,0.551392
apple_articles.csv:252,018,0.317632
apple_articles.csv:252,033,0.119025
apple_articles.csv:252,024,0.011951
apple_articles.csv:287,006,0.681101
apple_articles.csv:287,036,0.318899
apple_articles.csv:322,021,0.319997
apple_articles.csv:322,041,0.308007
apple_articles.csv:322,011,0.090849
apple_articles.csv:322,005,0.083014
apple_articles.csv:322,048,0.057188
apple_articles.csv:322,046,0.055571
apple_articles.csv:322,001,0.045186
apple_articles.csv:322,000,0.040188
apple_articles.csv:357,002,0.404533
apple_articles.csv:357,017,0.324201
apple_articles.csv:357,038,0.120646
apple_articles.csv:357,015,0.079046
apple_articles.csv:357,020,0.071575
apple_articles.csv:392,044,0.594289
apple_articles.csv:392,035,0.212992
apple_articles.csv:392,031,0.192719
apple_articles.csv:427,079,1.0
apple_articles.csv:462,079,1.0
apple_articles.csv:497,055,0.868099
apple_articles.csv:497,042,0.067415
apple_articles.csv:497,003,0.064486
apple_articles.csv:532,021,0.537161
apple_articles.csv:532,000,0.254818
apple_articles.csv:532,048,0.115113
apple_articles.csv:532,046,0.061767
apple_articles.csv:532,009,0.031141
apple_articles.csv:567,044,0.3425
apple_articles.csv:567,032,0.164287
apple_articles.csv:567,005,0.141869
apple_articles.csv:567,000,0.112121
apple_articles.csv:567,019,0.086196
apple_articles.csv:567,040,0.059877
apple_articles.csv:567,056,0.048545
apple_articles.csv:567,018,0.044604
apple_articles.csv:602,039,0.728104
apple_articles.csv:602,032,0.155543
apple_articles.csv:602,002,0.072701
apple_articles.csv:602,060,0.043651
apple_articles.csv:637,009,0.213412
apple_articles.csv:637,003,0.201287
apple_articles.csv:637,000,0.17425
apple_articles.csv:637,011,0.145183
apple_articles.csv:637,057,0.122741
apple_articles.csv:637,012,0.11479
apple_articles.csv:637,060,0.028337
apple_articles.csv:672,019,0.248295
apple_articles.csv:672,002,0.218862
apple_articles.csv:672,052,0.218088
apple_articles.csv:672,070,0.137768
apple_articles.csv:672,047,0.105869
apple_articles.csv:672,009,0.071118
apple_articles.csv:707,032,0.50992
apple_articles.csv:707,040,0.259613
apple_articles.csv:707,031,0.22662
apple_articles.csv:707,034,0.003846
apple_articles.csv:742,005,0.724916
apple_articles.csv:742,003,0.166996
apple_articles.csv:742,033,0.108088
apple_articles.csv:777,050,0.273843
apple_articles.csv:777,019,0.156124
apple_articles.csv:777,041,0.145024
apple_articles.csv:777,042,0.123971
apple_articles.csv:777,006,0.119869
apple_articles.csv:777,001,0.061841
apple_articles.csv:777,039,0.046609
apple_articles.csv:777,000,0.038237
apple_articles.csv:777,049,0.028821
apple_articles.csv:777,009,0.005663
apple_articles.csv:812,029,0.386931
apple_articles.csv:812,012,0.316667
apple_articles.csv:812,035,0.15814
apple_articles.csv:812,009,0.11477
apple_articles.csv:812,070,0.023491
apple_articles.csv:847,042,0.88297
apple_articles.csv:847,012,0.11703
apple_articles.csv:882,024,0.448453
apple_articles.csv:882,007,0.277504
apple_articles.csv:882,065,0.274043
apple_articles.csv:917,030,0.313625
apple_articles.csv:917,005,0.270846
apple_articles.csv:917,021,0.213102
apple_articles.csv:917,048,0.092151
apple_articles.csv:917,000,0.05387
apple_articles.csv:917,003,0.037088
apple_articles.csv:917,041,0.019318
apple_articles.csv:952,037,0.821145
apple_articles.csv:952,028,0.109048
apple_articles.csv:952,000,0.069807
apple_articles.csv:987,030,1.0
apple_articles.csv:1022,007,0.397103
apple_articles.csv:1022,046,0.338867
apple_articles.csv:1022,015,0.117159
apple_articles.csv:1022,032,0.102785
apple_articles.csv:1022,002,0.044087
apple_articles.csv:1057,020,0.919866
apple_articles.csv:1057,038,0.080134
apple_articles.csv:1092,006,0.688542
apple_articles.csv:1092,040,0.136226
apple_articles.csv:1092,018,0.084898
apple_articles.csv:1092,000,0.058797
apple_articles.csv:1092,009,0.031537
apple_articles.csv:1127,062,0.892547
