,Date,Open,High,Low,Close,Adj Close,Volume,bb_bbm,bb_bbh,bb_bbl,atr,macd,cci,ema,roc,sma12,sma5,stochastic_oscillator,mtm6,mtm12
738,2002-12-11,1.092857,1.106429,1.077143,1.106429,0.957833,63375200,1.1059285499999993,1.1725559004878847,1.039301199512114,0.04379311592161683,-0.008483623313400468,-25.51001380564639,1.092371748527848,-3.2478962827843474,1.089345250000001,1.072857199999997,51.03123286089543,2.1768340602683596,-3.2478962827843474
739,2002-12-12,1.1078569999999999,1.110714,1.072143,1.085,0.939282,37335200,1.1044999999999994,1.1716338978850882,1.0373661021149105,0.04342010764150134,-0.008261387707779733,-40.289156382715895,1.0913888487241348,-4.88413397223143,1.0847024166666677,1.080857199999997,38.33338518495465,1.469578765643617,-4.88413397223143
740,2002-12-13,1.0814290000000002,1.082143,1.046429,1.056429,0.9145469999999999,41195000,1.0991071499999994,1.1634338160861222,1.0347804839138766,0.043073742809965516,-0.010272292715253206,-100.6769475747907,1.0867275355609167,-4.023297605009104,1.081012000000001,1.078571599999997,17.683515020103666,1.0936842105263287,-4.023297605009104
741,2002-12-16,1.057857,1.078571,1.0435709999999998,1.060714,0.918258,62906200,1.0951785499999995,1.1588034128590703,1.0315536871409288,0.042497046894967985,-0.011388901564808984,-93.77335663809396,1.0832590641527946,-5.534364571802114,1.0758334166666677,1.0800001999999969,21.87494531263666,-0.6689097884829261,-5.534364571802114
742,2002-12-17,1.060714,1.085,1.047143,1.077143,0.93248,55665400,1.0931428499999993,1.156338899479026,1.0299468005209726,0.04216561497389885,-0.01082337400745459,-63.62012088452464,1.082443588932422,-2.70967706971909,1.0733334166666675,1.077142999999997,36.250284374289045,2.2373432829871125,-2.70967706971909
743,2002-12-18,1.057143,1.0614290000000002,1.035714,1.040714,0.9009440000000001,37675400,1.0906428499999996,1.1578538436673722,1.023431856332627,0.042112999618620355,-0.013162970661864115,-111.42914152260587,1.0768796437414323,-4.018496964822949,1.0697024166666675,1.063999999999997,4.374989062527255,-4.646660479060028,-4.018496964822949
744,2002-12-19,1.037857,1.065714,1.0071430000000001,1.014286,0.878064,86879800,1.0858928499999994,1.160213963889362,1.0115717361106367,0.04328857107443318,-0.016954199144243676,-134.7999544662859,1.068533824575908,-6.332415083432064,1.0639881666666675,1.0498571999999968,5.000105000104937,-8.327963204145957,-6.332415083432064
745,2002-12-20,1.020714,1.04,0.9842860000000001,1.01,0.8743540000000001,79524200,1.0779999999999994,1.1492934793964045,1.0067065206035943,0.04417610171197366,-0.020073227737056776,-160.41736203949716,1.0607293146324537,-5.544447416313311,1.0590476666666675,1.0405713999999968,20.338848989147916,-6.91244239631336,-5.544447416313311
746,2002-12-23,1.0114290000000001,1.0392860000000002,1.0085709999999999,1.035,0.8959969999999999,31456600,1.0725714499999994,1.1394651894367782,1.0056777105632206,0.04321459444683271,-0.020293854381146392,-113.98672064675739,1.0572987393481266,-0.956937799043063,1.058214333333334,1.0354285999999968,40.112949663049214,-2.028437310978792,-0.956937799043063
747,2002-12-24,1.0314290000000002,1.033571,1.0214290000000001,1.025714,0.887958,9835000,1.0668214499999995,1.1288937068933629,1.0047491931066361,0.041097194843487506,-0.02097620455094673,-109.5156763739911,1.0530874407683763,-3.946502200200967,1.0547024166666674,1.025142799999997,32.76805770873536,-3.299664188461727,-3.946502200200967
748,2002-12-26,1.03,1.057857,1.02,1.028571,0.890432,21355600,1.0632142999999994,1.1253737509892554,1.0010548490107434,0.040865752354666975,-0.02104385548681953,-80.78855453217518,1.0498185819992596,-2.3728823211724617,1.0526190833333342,1.022714199999997,35.02784193374873,-4.509336271971322,-2.3728823211724617
749,2002-12-27,1.022143,1.0271430000000001,1.0007139999999999,1.004286,0.8694069999999999,20008800,1.0572857499999995,1.1181648523455148,0.9964066476544841,0.03993655575790505,-0.022794307297126615,-136.7637994619818,1.043747571066025,-7.984303147524939,1.0453571666666674,1.020714199999997,15.819280539121022,-3.500289224513162,-7.984303147524939
750,2002-12-30,1.005714,1.010714,0.9885709999999999,1.005,0.8700260000000001,38760400,1.0521785999999993,1.1126066070249359,0.9917505929750629,0.03866558748948327,-0.02384902244996412,-144.41583702185835,1.0385812282572215,-9.167239831927779,1.0369047500000008,1.019714199999997,16.384028854367553,-0.9155208688673734,-9.167239831927779
751,2002-12-31,1.0,1.025714,0.9964290000000001,1.023571,0.8861030000000001,50181600,1.0491428499999995,1.1089105908754566,0.9893751091245423,0.03799554552594874,-0.022922135205606153,-94.63397208968169,1.036579864489592,-5.6616589861751105,1.0317856666666676,1.017428399999997,31.073021798968536,1.3436633663366335,-5.6616589861751105
752,2003-01-02,1.025714,1.065714,1.025,1.057143,0.915166,45357200,1.0478571499999993,1.105745339204325,0.9899689607956736,0.03829179227409526,-0.019256612319507038,5.283883173287266,1.0393216158909797,0.0675861794782121,1.0318451666666675,1.0237141999999968,57.62726611193716,2.139420289855075,0.0675861794782121
753,2003-01-03,1.057143,1.066429,1.042143,1.064286,0.921349,36863400,1.0476071499999993,1.1051652489032449,0.9900490510967537,0.03729137854023131,-0.015595503365218422,31.319764895709966,1.0426502004388492,0.3367542994624499,1.0321428333333342,1.030857199999997,79.43284945489215,3.760502440251381,0.3367542994624499
754,2003-01-06,1.0735709999999998,1.098571,1.062857,1.064286,0.921349,97633200,1.0485714499999994,1.106567075806053,0.9905758241939457,0.037178708644500506,-0.012549386624790326,77.65318370022857,1.0455349737136692,-1.1936205313500525,1.0310714166666675,1.0428571999999972,70.00043750273444,3.47229311345548,-1.1936205313500525
755,2003-01-07,1.056429,1.0714290000000002,1.033571,1.060714,0.918258,85586200,1.0482142999999993,1.1058171142063018,0.9906114857936967,0.03722722945560762,-0.010304760840981642,21.460085116631234,1.04755884388518,1.92175756259645,1.0327380833333344,1.0539999999999972,66.87491796823724,5.618718173906628,1.92175756259645
756,2003-01-08,1.0414290000000002,1.050714,1.0314290000000002,1.0392860000000002,0.8997069999999999,57411200,1.0475000499999993,1.1051736804860006,0.9898264195139982,0.03665992735163564,-0.010138073849781382,-19.51686619936893,1.0464557980338227,2.4647880380878897,1.0348214166666676,1.057142999999997,48.12530078313,3.41154228855724,2.4647880380878897
757,2003-01-09,1.044286,1.065714,1.035714,1.048571,0.9077459999999999,53813200,1.0453571499999992,1.0994141424150035,0.991300157584995,0.03618421825509023,-0.009151261262945853,14.205775617183841,1.0467378249626464,3.8189108910891,1.0380356666666677,1.055428599999997,56.24972656079092,2.4424294943877767,3.8189108910891
758,2003-01-10,1.0414290000000002,1.058571,1.035,1.0514290000000002,0.910219,43775200,1.0426071499999991,1.089011112427316,0.9962031875726822,0.03528327409401236,-0.008045841016702138,18.477896733608667,1.047363314967627,1.5873429951691065,1.039404750000001,1.052857199999997,58.750492190576324,-0.5405134404711355,1.5873429951691065
759,2003-01-13,1.064286,1.064286,1.025714,1.045,0.9046540000000001,44735600,1.0406071499999991,1.0827858428312838,0.9984284571687145,0.03551818308729719,-0.00760093522814409,16.24885804044466,1.0470482063052766,1.8802512201256796,1.0410119166666676,1.048999999999997,51.29909090909092,-1.8121068960786981,1.8802512201256796
760,2003-01-14,1.0492860000000002,1.058571,1.035,1.0435709999999998,0.903417,46715200,1.0399642499999993,1.0815464522167633,0.9983820477832351,0.03466481286677597,-0.007279736274395043,23.118781362058225,1.0465845787979065,1.458333940972466,1.0422619166666676,1.045571399999997,49.9999999999999,-1.9463753164093354,1.458333940972466
761,2003-01-15,1.042143,1.05,1.018571,1.030714,0.892287,92782200,1.0384642499999992,1.0790977649992688,0.9978307350007295,0.034433683376291976,-0.007970754344541309,-23.685818708976917,1.0444685016248523,2.631521299709435,1.044464250000001,1.043856999999997,38.31181818181818,-2.8282835901100607,2.631521299709435
762,2003-01-16,1.015,1.054286,1.015,1.044286,0.904035,139767600,1.0368213999999991,1.073534560188219,1.0001082398117793,0.03478027742084256,-0.007338648794433356,3.6137323697407395,1.0444441680748722,3.9090547263681747,1.047738083333334,1.042999999999997,50.65000000000012,0.4810995240963404,3.9090547263681747
763,2003-01-17,1.04,1.04,1.005714,1.0071430000000001,0.8718809999999999,66690400,1.035142849999999,1.0739979272609683,0.9962877727390298,0.03505111474792524,-0.009722752437004711,-81.24314678329635,1.0394706789982227,-1.6049692693520905,1.0463690833333341,1.0341427999999968,16.88363636363658,-3.9509007973708794,-1.6049692693520905
764,2003-01-21,1.015,1.0292860000000001,1.0,1.0014290000000001,0.866934,63364000,1.034499999999999,1.0751003337725913,0.9938996662274069,0.03463932083735916,-0.011935656972500874,-103.16088083263445,1.034398455131793,-5.27024253104829,1.0417262500000006,1.0254285999999968,4.8951459732529345,-4.75543284425292,-5.27024253104829
765,2003-01-22,0.9985709999999999,1.010714,0.985714,0.9914290000000001,0.8582770000000001,53785200,1.033571449999999,1.077113504272115,0.9900293957278831,0.03395079792040493,-0.01433111600204895,-151.91310570354574,1.0286691944475541,-6.8456223233228615,1.035654833333334,1.015000199999997,5.063930460671591,-5.1264114832535705,-6.8456223233228615
766,2003-01-23,1.003571,1.025714,0.9964290000000001,1.012143,0.876209,57064000,1.0324285999999991,1.0769495344983437,0.9879076655016544,0.03397466949751886,-0.014392183720332463,-82.40663354776515,1.0264657018545469,-4.899340966619879,1.031309583333334,1.011285999999997,23.4181309090265,-3.0115823456190136,-4.899340966619879
767,2003-01-24,1.0171430000000001,1.0171430000000001,0.968571,0.985714,0.8533299999999999,76367200,1.0304285999999991,1.0793524920018207,0.9815047079981775,0.03501733596198181,-0.016384311605365687,-137.8914215539889,1.021032141607274,-7.070708975275142,1.025059583333334,0.999571599999997,13.186923076923092,-4.365905576134596,-7.070708975275142
768,2003-01-27,0.977143,1.035714,0.975,1.0092860000000001,0.8737360000000001,97851600,1.0294643499999991,1.0792492861529752,0.979679413847023,0.0368528119646974,-0.01587799229471809,-73.98967091222549,1.019465989392971,-2.8865971445781065,1.0225595833333339,1.000000199999997,39.58369791362857,-3.3515722704316553,-2.8865971445781065
769,2003-01-28,1.0171430000000001,1.0492860000000002,1.0114290000000001,1.0414290000000002,0.9015620000000001,71563800,1.0313214999999993,1.0799690544241007,0.9826739455758979,0.03707761111007616,-0.012736243634869249,10.034775896463973,1.0223943908072415,-0.6811174445983877,1.0219644166666673,1.008000199999997,75.00077205768828,3.4042832050662155,-0.6811174445983877
770,2003-01-29,1.0392860000000002,1.078571,1.0214290000000001,1.066429,0.9232049999999999,93261000,1.0343929499999993,1.0837568271758846,0.985029072824114,0.03851078174507071,-0.008135315270202614,76.52030378485841,1.0282656720329426,1.4266298532758654,1.0232144166666672,1.0230001999999971,88.96181818181829,6.490724754326062,1.4266298532758654
771,2003-01-30,1.07,1.076429,1.020714,1.022857,0.8854850000000001,101764600,1.0343572499999991,1.0837534034939291,0.9849610965060692,0.03973965447756567,-0.007913718229279443,18.523405299595694,1.0275445157618837,-2.118947368421055,1.0213691666666673,1.025142999999997,49.35090909090904,3.169969811252221,-2.118947368421055
772,2003-01-31,1.013571,1.0392860000000002,1.003571,1.025714,0.887958,85306200,1.0327857999999992,1.0811718024499424,0.9843997975500561,0.03945217915773956,-0.0074220086589915635,-39.814536867036395,1.0273004469936327,-1.7111437554320497,1.019881083333334,1.033142999999997,51.94818181818187,1.3408184416628877,-1.7111437554320497
773,2003-02-03,1.0292860000000001,1.065,1.025,1.047143,0.906509,66196200,1.0319286499999991,1.0786302530448186,0.9852270469551796,0.03949130921790102,-0.005242748925472718,47.81867388319238,1.0299461207278149,1.5939436157847888,1.0212501666666673,1.040714399999997,71.42909090909089,6.231929342588211,1.5939436157847888
774,2003-02-04,1.032143,1.046429,1.022143,1.042857,0.902799,79353400,1.0308571999999994,1.075477081818376,0.9862373181816226,0.038456215702336656,-0.003817508405758785,24.45378277336646,1.0316675712974397,-0.13683990784135042,1.021131083333334,1.040999999999997,67.53272727272724,3.326212788050145,-0.13683990784135042
775,2003-02-05,1.050714,1.066429,1.0314290000000002,1.032143,0.893523,55403600,1.0294286499999994,1.0719117735687287,0.9869455264312702,0.03820934315216974,-0.003512040666316052,53.59050910083441,1.0317309617911143,2.482269151451175,1.0232144166666675,1.034142799999997,57.79272727272735,-0.8916594410180748,2.482269151451175
776,2003-02-06,1.025714,1.042143,1.015714,1.030714,0.892287,44787400,1.0290000499999992,1.0712490494134281,0.9867510505865702,0.03736789006987191,-0.0033466851363674888,-2.145247150581383,1.0315953668856324,2.9243211450836535,1.025654833333334,1.035714199999997,56.49363636363632,-3.3490274551798724,2.9243211450836535
777,2003-02-07,1.0392860000000002,1.042857,1.005,1.010714,0.874973,67425400,1.0271071999999992,1.069070492710247,0.9851439072897515,0.03740282649345249,-0.004774435816477629,-39.051769855881304,1.0288111846342147,1.9451720698103216,1.0272619166666674,1.032714199999997,38.31181818181812,-1.1871649702744387,1.9451720698103216
778,2003-02-10,1.018571,1.040714,1.004286,1.025,0.88734,41972000,1.0257857499999994,1.0662395641835338,0.9853319358164649,0.03733319602963444,-0.004699010442586804,-17.744008430719646,1.028303026682986,1.2702750500670257,1.028333333333334,1.0282855999999971,51.29909090909088,-0.06961004724514859,1.2702750500670257
779,2003-02-11,1.035714,1.045,1.014286,1.025,0.88734,41195000,1.024785749999999,1.0642673543493153,0.9853041456506829,0.03686039631323197,-0.00458636651213018,8.07631015504675,1.0278626231252546,3.985537387112279,1.0316071666666675,1.0247141999999971,51.29909090909088,-2.1146108984159784,3.985537387112279
780,2003-02-12,1.0192860000000001,1.042857,1.0192860000000001,1.027857,0.889813,57171800,1.0240000499999993,1.0625699498681083,0.9854301501318904,0.03591115371942967,-0.004217937603514299,22.04621649542087,1.0278618733752207,1.8400136334002344,1.0331547500000007,1.0238569999999971,53.8963636363637,-1.4383563614186703,1.8400136334002344
781,2003-02-13,1.0292860000000001,1.045714,1.0171430000000001,1.038571,0.8990889999999999,52123400,1.0243928999999992,1.0633860653396576,0.9853997346603407,0.03538685702518469,-0.0030265367480060146,40.93696718445119,1.0292897569251913,-0.27443061408893443,1.032916583333334,1.0254283999999971,61.37915053441596,0.6227819207222137,-0.27443061408893443
782,2003-02-14,1.0435709999999998,1.0514290000000002,1.025,1.047857,0.907127,60824400,1.0245714499999994,1.0639580611138786,0.9851848388861203,0.03474701009481437,-0.0013178490492689043,77.35458844751894,1.031765389335166,-1.7415130308721942,1.0313689166666673,1.032856999999997,59.0480000000001,1.6632159842594678,-1.7415130308721942
783,2003-02-18,1.0535709999999998,1.092857,1.0514290000000002,1.090714,0.9442280000000001,72724400,1.0287499999999992,1.0766632677329133,0.980836732267085,0.03547936651661334,0.0034546766297904874,218.02364180813953,1.0396252040904772,6.634065172355477,1.0370236666666675,1.045999799999997,97.59984768048743,7.915196583801162,6.634065172355477
784,2003-02-19,1.076429,1.082143,1.048571,1.060714,0.918258,60092200,1.0317142499999992,1.0798347878564685,0.9835937121435299,0.03595534033685525,0.00476130299794475,136.45378432047622,1.0424370435450803,3.4122572178989388,1.039940333333334,1.053142599999997,63.99995520014331,3.4842926829268315,3.4122572178989388
785,2003-02-20,1.060714,1.068571,1.050714,1.055,0.9133110000000001,56088200,1.0348927999999993,1.0802694283485872,0.9895161716514114,0.03466260174136559,0.0052749355884025295,103.18768562903897,1.0441121044057362,0.750327319191362,1.040595083333334,1.0585711999999972,57.60029567905378,2.926829268292686,0.750327319191362
786,2003-02-21,1.058571,1.0757139999999998,1.046429,1.0714290000000002,0.9275329999999999,39361000,1.037857099999999,1.0846263014514441,0.9910878985485538,0.03427848733126803,0.006927816557126709,117.10521201198479,1.0477543571516381,2.7397811972303265,1.042976083333334,1.0651427999999972,75.80697971119238,4.239111082572786,2.7397811972303265
787,2003-02-24,1.0614290000000002,1.0735709999999998,0.985714,1.052857,0.9114559999999999,45063200,1.041214249999999,1.0817542944547827,1.0006742055452154,0.03810552395046316,0.006662332227128642,-11.32899904426082,1.0484347095314197,2.006892455793422,1.0447022500000005,1.0661427999999968,62.66671644437804,1.3755438963729993,2.006892455793422
788,2003-02-25,1.048571,1.077143,1.0414290000000002,1.072857,0.9287700000000001,47160400,1.044392799999999,1.0843859566631808,1.004399643336817,0.03793470081114435,0.007973849265139998,106.75537154041328,1.0516910149272305,4.088719082112016,1.0482141666666671,1.0625713999999968,81.33335822218902,2.3858217294917066,4.088719082112016
789,2003-02-26,1.070714,1.072857,1.034286,1.035714,0.8966149999999999,54273800,1.0441070499999987,1.084262167475058,1.0039519325249393,0.037980150753205454,0.005947546667967707,22.366250893714806,1.0495607462702665,2.473498932437874,1.0502975000000006,1.0575713999999967,46.66660444452745,-5.042568445990419,2.473498932437874
790,2003-02-27,1.040714,1.0714290000000002,1.036429,1.0614290000000002,0.918876,38585400,1.0438570499999988,1.083512308912731,1.0042017910872667,0.037818354270833646,0.006343548374821983,66.35707176512155,1.0511431801008977,3.554048780487831,1.0533332500000006,1.058857199999997,70.66723911034805,0.06740742556431265,3.554048780487831
791,2003-02-28,1.0614290000000002,1.077857,1.055,1.072143,0.9281510000000001,48774600,1.046321349999999,1.0865714063348144,1.0060712936651837,0.03674968610863125,0.007436193035464722,109.03684506489567,1.0539431560874448,4.599317073170747,1.057261833333334,1.0589999999999968,80.66695911072127,1.624928909952619,4.599317073170747
792,2003-03-03,1.072143,1.082857,1.0392860000000002,1.046429,0.90589,50940400,1.0473570999999988,1.0864831228697693,1.0082310771302283,0.03723692281515757,0.00615625146718779,46.91240275172221,1.0529412686091189,1.8068661302107232,1.0588095000000006,1.057714399999997,56.66725777698971,-2.333332400000385,1.8068661302107232
793,2003-03-04,1.052857,1.057857,1.0314290000000002,1.04,0.900325,31603600,1.046999949999999,1.0862574544728485,1.0077424455271493,0.036464856899789164,0.004570436831447422,-14.58998420486409,1.0512157661279031,0.137592904096121,1.058928583333334,1.0511429999999968,50.666865777512356,-1.221153489980111,0.137592904096121
794,2003-03-05,1.0435709999999998,1.057143,1.037143,1.044286,0.904035,31670800,1.0470713999999988,1.0863036766992398,1.0078391233007578,0.03528879569266137,0.0036178078509507827,-2.194842173482122,1.0502917973108494,-0.3407907758405957,1.0586310000000005,1.0528573999999966,54.667127110497255,-2.663076253405617,-0.3407907758405957
795,2003-03-06,1.0414290000000002,1.042857,1.028571,1.04,0.900325,24964800,1.0474642499999987,1.0862454790263691,1.0086830209736282,0.03389066742889985,0.0024883144006930813,-43.72031808704792,1.0489195576694028,-4.649614839453782,1.054404833333334,1.0485715999999967,50.666865777512356,0.41382080381263664,-4.649614839453782
796,2003-03-07,1.033571,1.050714,1.022143,1.037857,0.8984700000000001,50246000,1.0478213999999988,1.086107418019712,1.0095353819802857,0.03351069118397843,0.0014040752086030839,-47.73952055022845,1.047444549980149,-2.1548692673048446,1.052500083333334,1.0417143999999965,48.666735111019904,-2.2207797224308123,-2.1548692673048446
797,2003-03-10,1.036429,1.047857,1.0214290000000001,1.026429,0.888576,33643400,1.0486071499999987,1.0843770352689759,1.0128372647310215,0.03300478467083711,-0.00037303612660810614,-78.30560873710888,1.0446424766494626,-2.7081516587677634,1.0501191666666674,1.0377143999999965,41.912438364061295,-4.263796900226931,-2.7081516587677634
798,2003-03-11,1.025714,1.035,1.0085709999999999,1.016429,0.879919,40297600,1.0481785999999986,1.0852511940959855,1.0111060059040118,0.032535085765777315,-0.0025588294960574576,-136.37024670925595,1.0408806797628676,-5.133331280000835,1.045535833333334,1.0330001999999967,31.618335855388505,-2.8668930237980814,-5.133331280000835
799,2003-03-12,1.012143,1.027857,1.004286,1.015714,0.879301,55640200,1.0477142999999987,1.0861441775184841,1.0092844224815132,0.03189479392536465,-0.004299222255642388,-147.57385795378693,1.037525122461152,-3.52782951530929,1.042440583333334,1.0272857999999967,30.882307526018376,-2.3351923076923105,-3.52782951530929
800,2003-03-13,1.033571,1.057143,1.012143,1.0514290000000002,0.910219,83861400,1.0488928999999987,1.0862452281845414,1.011540571815456,0.032830880073552886,-0.0027647240216346347,-34.03612633018806,1.039378972799665,-1.9972838877874481,1.0406549166666672,1.0295715999999968,67.64769463574339,0.6840080207912508,-1.9972838877874481
801,2003-03-14,1.048571,1.072143,1.045714,1.055714,0.9139290000000001,38274600,1.0497500499999985,1.086901829949764,1.0125982700502332,0.03237360292544197,-0.001189151627222662,48.086919028929884,1.0415569764263763,1.931035015457937,1.042321583333334,1.0331429999999968,65.4541752045921,1.510961538461539,1.931035015457937
802,2003-03-17,1.0635709999999998,1.076429,1.050714,1.072143,0.9281510000000001,99978200,1.0509643499999985,1.0893561299763916,1.0125725700236055,0.031897988430767556,0.0013693982729829912,81.31637473000497,1.0456351129028596,1.0093939396794216,1.0432144166666673,1.042285799999997,86.3639256214126,3.303537963322504,1.0093939396794216
803,2003-03-18,1.0714290000000002,1.077857,1.058571,1.0714290000000002,0.9275329999999999,57495200,1.0500000999999988,1.0851847998339577,1.0148154001660399,0.03099713211428417,0.003301397217326807,100.50231821657282,1.049074297849145,-0.06659559405787113,1.0431549166666672,1.053285799999997,85.45519339196424,4.384131781155847,-0.06659559405787113
804,2003-03-19,1.076429,1.082143,1.056429,1.067857,0.924441,35329000,1.0503572499999987,1.086110139712521,1.0146043602874764,0.030619765534692443,0.004492502974663637,95.12220701899702,1.0515786581359257,2.0477261237981748,1.0449405833333338,1.063714399999997,80.90898677629161,5.059674605899677,2.0477261237981748
805,2003-03-20,1.066429,1.070714,1.042857,1.065,0.921968,40794600,1.0508572499999986,1.087131760648604,1.0145827393513933,0.03042242513935727,0.005146600044090954,49.21904318230717,1.0533681703844688,2.4038461538461453,1.0470239166666673,1.066428599999997,77.27278512428246,4.852350169437454,2.4038461538461453
806,2003-03-21,1.077857,1.082143,1.058571,1.0714290000000002,0.9275329999999999,74487000,1.0508572499999986,1.087131760648604,1.0145827393513933,0.029933109057974618,0.00611327324613109,99.7738253570967,1.055776280999873,2.5991921753236316,1.049285833333334,1.0695715999999968,86.23887383279617,1.9021731377011681,2.5991921753236316
807,2003-03-24,1.047857,1.057143,1.025,1.026429,0.888576,40275200,1.0495358499999985,1.0873168480089948,1.0117548519910022,0.03111138698240502,0.0032112277691411784,-63.51554589931305,1.05186331019989,-1.304903846153846,1.0481549166666673,1.0604287999999968,28.44060264330761,-2.773952036252243,-1.304903846153846
808,2003-03-25,1.0292860000000001,1.059286,1.026429,1.0392860000000002,0.8997069999999999,41924400,1.0478572999999987,1.0843041156041882,1.0114104843958092,0.03123607362651894,0.0019265798567513759,-33.40168121084653,1.0501863355065715,0.1376875619666413,1.0482740000000006,1.0540001999999968,44.9542109251578,-3.0646098514843554,0.1376875619666413
809,2003-03-26,1.0392860000000002,1.04,1.0214290000000001,1.0292860000000001,0.89105,44585800,1.0475358999999986,1.0845148651775938,1.0105569348224035,0.03033142551033901,0.00010041320337772497,-80.25396412878925,1.0473996241056953,0.27834365552805984,1.048512083333334,1.046285999999997,32.110150660827045,-3.933345093328632,0.27834365552805984
810,2003-03-27,1.022857,1.05,1.022857,1.035,0.8959969999999999,30598400,1.0462144499999986,1.0830014729488022,1.009427427051195,0.03010368083102909,-0.0008756707923240903,-49.40580040711802,1.0457463408916026,1.8270828557626646,1.0500596666666673,1.040285999999997,39.44924669586535,-3.0769101106234387,1.8270828557626646
811,2003-03-28,1.028571,1.044286,1.026429,1.040714,0.9009440000000001,36325800,1.0446429999999987,1.0794998542190157,1.0097861457809816,0.029228917914527013,-0.0011746121474485172,-39.31958788450842,1.0450753621060556,2.461322773930448,1.0521430000000007,1.0341429999999967,46.788342730903935,-2.280375586854463,2.461322773930448
812,2003-03-31,1.023571,1.037857,1.0028569999999999,1.01,0.8743540000000001,64164800,1.0428215499999989,1.0807836244458957,1.004859475554102,0.0298452094920608,-0.003845559224569417,-127.45110914711381,1.0403986471585815,-3.940256546091096,1.048690583333334,1.0308571999999967,9.009156723759686,-5.733371039984933,-3.940256546091096
813,2003-04-01,1.014286,1.022143,1.005,1.0114290000000001,0.875591,38585400,1.041392999999999,1.081747210264181,1.0010387897358168,0.028937908814056466,-0.00578036323969755,-129.70070445314147,1.0365360275374373,-4.194791392365726,1.0450001666666673,1.0252857999999965,10.811492571198226,-1.461377260385268,-4.194791392365726
814,2003-04-02,1.025714,1.0492860000000002,1.0192860000000001,1.042857,0.902799,42842800,1.0413215499999988,1.0816600754444896,1.000983024555508,0.02957498675590958,-0.0047232853228924565,-18.228803210471035,1.037378823865779,-2.731538610054829,1.0425596666666672,1.0279999999999965,50.450268647680474,0.3436012801095914,-2.731538610054829
815,2003-04-03,1.04,1.05,1.025,1.032857,0.894142,36428000,1.040964399999999,1.0814695457595913,1.0004592542404065,0.029248201987630333,-0.0046389845581831235,-23.31738113751817,1.0367759140170085,-3.600051893312601,1.0393453333333338,1.0275713999999962,37.837701485760356,0.3469395289550007,-3.600051893312601
816,2003-04-04,1.037143,1.047857,1.027857,1.0292860000000001,0.89105,36505000,1.040535849999999,1.081343668257728,0.9997280317422702,0.028587616131371025,-0.004804937126480002,-27.089249611432297,1.0357772588147407,-3.612000483210758,1.036131083333334,1.0252857999999965,33.33375375223898,-0.5520772946859687,-3.612000483210758
817,2003-04-07,1.060714,1.067857,1.0292860000000001,1.035,0.8959969999999999,49215600,1.040964399999999,1.0813484549500139,1.000580345049984,0.02930071497913023,-0.004424382162877993,11.231001478152054,1.0356736243061087,-2.8169014084507067,1.033631083333334,1.0302857999999966,40.54057462855984,-0.549046135633805,-2.8169014084507067
818,2003-04-08,1.036429,1.046429,1.025714,1.032143,0.893523,32233600,1.0417500999999991,1.08078302001895,1.0027171799810481,0.028687449623478075,-0.004303715086974691,-35.96876569186699,1.0352028743986277,-3.6666918666566004,1.0303572500000004,1.0344285999999965,36.93716419039941,2.192376237623765,-3.6666918666566004
819,2003-04-09,1.037143,1.044286,1.01,1.013571,0.877446,36681400,1.041642949999999,1.0809718141513551,1.002314085848643,0.029087346078943928,-0.005641657234492392,-96.84928081078179,1.0323186244788107,-1.2526925876022634,1.0292857500000006,1.0285713999999966,13.513104457281344,0.21177957127982944,-1.2526925876022634
820,2003-04-10,1.014286,1.027857,1.014286,1.026429,0.888576,26775000,1.040392949999999,1.0799864981541596,1.0007994018458386,0.02803010707330508,-0.005599900714918116,-87.63636393081447,1.0315333412149692,-1.2370993162613677,1.0282143333333338,1.0272857999999965,36.26461538461552,-1.5752878870257274,-1.2370993162613677
821,2003-04-11,1.003571,1.0314290000000002,0.9235709999999999,0.942857,0.816229,348177200,1.034750099999999,1.0921607908581124,0.9773394091418857,0.033732099425211874,-0.012170081211377859,-296.76509567813207,1.0197098290529734,-8.396985871759666,1.0210119166666671,1.0099999999999967,13.36650818513231,-8.713694151271664,-8.396985871759666
822,2003-04-14,0.9792860000000001,0.982143,0.9642860000000001,0.97,0.839726,125739600,1.029642949999999,1.090884478362997,0.968401421637001,0.03412880660912531,-0.015013714577990278,-218.82604715985985,1.0130818518459104,-6.280193236714972,1.0155952500000005,0.9969999999999966,32.178451131779944,-5.759915125630792,-6.280193236714972
823,2003-04-15,0.970714,0.9714290000000001,0.95,0.9564290000000001,0.8279780000000001,75992000,1.0238929499999991,1.0897800997048992,0.9580058002950991,0.03322167756561637,-0.018153122889974282,-208.6698391986758,1.0055281382664556,-8.098766808172067,1.0085715000000006,0.9818571999999964,22.772826192423473,-7.591400966183559,-8.098766808172067
824,2003-04-16,0.9278569999999999,0.9764290000000001,0.9228569999999999,0.9457139999999999,0.818702,254044000,1.017785799999999,1.0886924250634298,0.9468791749365684,0.03467527202521521,-0.02126065791628684,-193.44324702331272,0.9975529198309282,-6.364950495049511,1.0032143333333339,0.9682857999999964,15.763448275862066,-8.373742785641145,-6.364950495049511
