,Close
1261,0.36150691751116315
1262,0.3775207717783866
1263,0.35784843438862446
1264,0.336891544746454
1265,0.2949777654621135
1266,0.31534323041203693
1267,0.3296762232652243
1268,0.3302697376287218
1269,0.33274125427862244
1270,0.33916585826963075
1271,0.33461925864017106
1272,0.34994004760159036
1273,0.3488526341464042
1274,0.33432250249599493
1275,0.3180118277550932
1276,0.30179874086910663
1277,0.29053071885010584
1278,0.3013048438525633
1279,
1280,0.30506085050051523
1281,0.30624787922751007
1282,0.2963618707319734
1283,0.2866750948551998
1284,0.2729334644399024
1285,0.26364097030786326
1286,0.2511859195618673
1287,0.26680555433871334
1288,0.25355991061120986
1289,0.2529663983228575
1290,0.26552106434066225
1291,0.2639377264520393
1292,0.2735269788033998
1293,0.2579094336978044
1294,0.2632466885631287
1295,0.25484440060926083
1296,0.24693607607658397
1297,0.23200950660554198
1298,0.23101968515556182
1299,0.2454522912054128
1300,0.2342817947869703
1301,0.24792380993045893
1302,0.23695254405563415
1303,0.26739906870221075
1304,0.2725391806200227
1305,0.29221158026414185
1306,0.28558768347515895
1307,0.29053071885010584
1308,0.27560414937906397
1309,0.27570173930912456
1310,0.29211196499233294
1311,0.28904699623329166
1312,0.2965610390212343
1313,0.3026889491224233
